,DatetimeUTC,dt,hour,demand,solar,PowerRequest,PowerOutput,PowerRamp,HeatInput,Efficiency,battCharge,battIncrease,battDecrease,battDischargeRate,battChargeRate,battRamp,solarUsed,loadShed,deficit,gridUsed,CO2_produced,CO2_captured,Emissions
11,2017-10-30 00:11:00-04:00,1,0,26.087,0.0,26.087,26.087,-0.101,55.2538665029,47.2129855358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165761599509,0.0,0.165761599509
12,2017-10-30 00:12:00-04:00,1,0,26.087,0.0,26.087,26.087,0.0,55.2538665029,47.2129855358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165761599509,0.0,0.165761599509
13,2017-10-30 00:13:00-04:00,1,0,26.087,0.0,26.087,26.087,0.0,55.2538665029,47.2129855358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165761599509,0.0,0.165761599509
14,2017-10-30 00:14:00-04:00,1,0,26.087,0.0,26.087,26.087,0.0,55.2538665029,47.2129855358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165761599509,0.0,0.165761599509
15,2017-10-30 00:15:00-04:00,1,0,26.087,0.0,26.087,26.087,0.0,55.2538665029,47.2129855358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165761599509,0.0,0.165761599509
16,2017-10-30 00:16:00-04:00,1,0,26.024,0.0,26.024,26.024,-0.063,55.157083813,47.1816096881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165471251439,0.0,0.165471251439
17,2017-10-30 00:17:00-04:00,1,0,26.024,0.0,26.024,26.024,0.0,55.157083813,47.1816096881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165471251439,0.0,0.165471251439
18,2017-10-30 00:18:00-04:00,1,0,26.024,0.0,26.024,26.024,0.0,55.157083813,47.1816096881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165471251439,0.0,0.165471251439
19,2017-10-30 00:19:00-04:00,1,0,26.024,0.0,26.024,26.024,0.0,55.157083813,47.1816096881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165471251439,0.0,0.165471251439
20,2017-10-30 00:20:00-04:00,1,0,26.024,0.0,26.024,26.024,0.0,55.157083813,47.1816096881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165471251439,0.0,0.165471251439
21,2017-10-30 00:21:00-04:00,1,0,25.994,0.0,25.994,25.994,-0.03,55.1109883959,47.1666372835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165332965188,0.0,0.165332965188
22,2017-10-30 00:22:00-04:00,1,0,25.994,0.0,25.994,25.994,0.0,55.1109883959,47.1666372835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165332965188,0.0,0.165332965188
23,2017-10-30 00:23:00-04:00,1,0,25.994,0.0,25.994,25.994,0.0,55.1109883959,47.1666372835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165332965188,0.0,0.165332965188
24,2017-10-30 00:24:00-04:00,1,0,25.994,0.0,25.994,25.994,0.0,55.1109883959,47.1666372835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165332965188,0.0,0.165332965188
25,2017-10-30 00:25:00-04:00,1,0,25.994,0.0,25.994,25.994,0.0,55.1109883959,47.1666372835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165332965188,0.0,0.165332965188
26,2017-10-30 00:26:00-04:00,1,0,25.99,0.0,25.99,25.99,-0.004,55.1048419244,47.1646394261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165314525773,0.0,0.165314525773
27,2017-10-30 00:27:00-04:00,1,0,25.99,0.0,25.99,25.99,0.0,55.1048419244,47.1646394261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165314525773,0.0,0.165314525773
28,2017-10-30 00:28:00-04:00,1,0,25.99,0.0,25.99,25.99,0.0,55.1048419244,47.1646394261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165314525773,0.0,0.165314525773
29,2017-10-30 00:29:00-04:00,1,0,25.99,0.0,25.99,25.99,0.0,55.1048419244,47.1646394261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165314525773,0.0,0.165314525773
30,2017-10-30 00:30:00-04:00,1,0,25.99,0.0,25.99,25.99,0.0,55.1048419244,47.1646394261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165314525773,0.0,0.165314525773
31,2017-10-30 00:31:00-04:00,1,0,25.995,0.0,25.995,25.995,0.005,55.1125249984,47.1671366913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165337574995,0.0,0.165337574995
32,2017-10-30 00:32:00-04:00,1,0,25.995,0.0,25.995,25.995,0.0,55.1125249984,47.1671366913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165337574995,0.0,0.165337574995
33,2017-10-30 00:33:00-04:00,1,0,25.995,0.0,25.995,25.995,0.0,55.1125249984,47.1671366913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165337574995,0.0,0.165337574995
34,2017-10-30 00:34:00-04:00,1,0,25.995,0.0,25.995,25.995,0.0,55.1125249984,47.1671366913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165337574995,0.0,0.165337574995
35,2017-10-30 00:35:00-04:00,1,0,25.995,0.0,25.995,25.995,0.0,55.1125249984,47.1671366913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165337574995,0.0,0.165337574995
36,2017-10-30 00:36:00-04:00,1,0,25.997,0.0,25.997,25.997,0.002,55.115598185,47.1681354392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165346794555,0.0,0.165346794555
37,2017-10-30 00:37:00-04:00,1,0,25.997,0.0,25.997,25.997,0.0,55.115598185,47.1681354392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165346794555,0.0,0.165346794555
38,2017-10-30 00:38:00-04:00,1,0,25.997,0.0,25.997,25.997,0.0,55.115598185,47.1681354392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165346794555,0.0,0.165346794555
39,2017-10-30 00:39:00-04:00,1,0,25.997,0.0,25.997,25.997,0.0,55.115598185,47.1681354392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165346794555,0.0,0.165346794555
40,2017-10-30 00:40:00-04:00,1,0,25.997,0.0,25.997,25.997,0.0,55.115598185,47.1681354392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165346794555,0.0,0.165346794555
41,2017-10-30 00:41:00-04:00,1,0,25.982,0.0,25.982,25.982,-0.015,55.0925486864,47.1606426268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165277646059,0.0,0.165277646059
42,2017-10-30 00:42:00-04:00,1,0,25.982,0.0,25.982,25.982,0.0,55.0925486864,47.1606426268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165277646059,0.0,0.165277646059
43,2017-10-30 00:43:00-04:00,1,0,25.982,0.0,25.982,25.982,0.0,55.0925486864,47.1606426268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165277646059,0.0,0.165277646059
44,2017-10-30 00:44:00-04:00,1,0,25.982,0.0,25.982,25.982,0.0,55.0925486864,47.1606426268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165277646059,0.0,0.165277646059
45,2017-10-30 00:45:00-04:00,1,0,25.982,0.0,25.982,25.982,0.0,55.0925486864,47.1606426268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165277646059,0.0,0.165277646059
46,2017-10-30 00:46:00-04:00,1,0,25.945,0.0,25.945,25.945,-0.037,55.0356873093,47.1421386167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165107061928,0.0,0.165107061928
47,2017-10-30 00:47:00-04:00,1,0,25.945,0.0,25.945,25.945,0.0,55.0356873093,47.1421386167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165107061928,0.0,0.165107061928
48,2017-10-30 00:48:00-04:00,1,0,25.945,0.0,25.945,25.945,0.0,55.0356873093,47.1421386167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165107061928,0.0,0.165107061928
49,2017-10-30 00:49:00-04:00,1,0,25.945,0.0,25.945,25.945,0.0,55.0356873093,47.1421386167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165107061928,0.0,0.165107061928
50,2017-10-30 00:50:00-04:00,1,0,25.945,0.0,25.945,25.945,0.0,55.0356873093,47.1421386167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165107061928,0.0,0.165107061928
51,2017-10-30 00:51:00-04:00,1,0,25.889,0.0,25.889,25.889,-0.056,54.9496105225,47.114073701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164848831568,0.0,0.164848831568
52,2017-10-30 00:52:00-04:00,1,0,25.889,0.0,25.889,25.889,0.0,54.9496105225,47.114073701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164848831568,0.0,0.164848831568
53,2017-10-30 00:53:00-04:00,1,0,25.889,0.0,25.889,25.889,0.0,54.9496105225,47.114073701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164848831568,0.0,0.164848831568
54,2017-10-30 00:54:00-04:00,1,0,25.889,0.0,25.889,25.889,0.0,54.9496105225,47.114073701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164848831568,0.0,0.164848831568
55,2017-10-30 00:55:00-04:00,1,0,25.889,0.0,25.889,25.889,0.0,54.9496105225,47.114073701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164848831568,0.0,0.164848831568
56,2017-10-30 00:56:00-04:00,1,0,25.821,0.0,25.821,25.821,-0.068,54.8450617342,47.0798996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164535185202,0.0,0.164535185202
57,2017-10-30 00:57:00-04:00,1,0,25.821,0.0,25.821,25.821,0.0,54.8450617342,47.0798996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164535185202,0.0,0.164535185202
58,2017-10-30 00:58:00-04:00,1,0,25.821,0.0,25.821,25.821,0.0,54.8450617342,47.0798996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164535185202,0.0,0.164535185202
59,2017-10-30 00:59:00-04:00,1,0,25.821,0.0,25.821,25.821,0.0,54.8450617342,47.0798996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164535185202,0.0,0.164535185202
60,2017-10-30 01:00:00-04:00,1,1,25.821,0.0,25.821,25.821,0.0,54.8450617342,47.0798996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164535185202,0.0,0.164535185202
61,2017-10-30 01:01:00-04:00,1,1,25.756,0.0,25.756,25.756,-0.065,54.745097076,47.0471354983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164235291228,0.0,0.164235291228
62,2017-10-30 01:02:00-04:00,1,1,25.756,0.0,25.756,25.756,0.0,54.745097076,47.0471354983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164235291228,0.0,0.164235291228
63,2017-10-30 01:03:00-04:00,1,1,25.756,0.0,25.756,25.756,0.0,54.745097076,47.0471354983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164235291228,0.0,0.164235291228
64,2017-10-30 01:04:00-04:00,1,1,25.756,0.0,25.756,25.756,0.0,54.745097076,47.0471354983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164235291228,0.0,0.164235291228
65,2017-10-30 01:05:00-04:00,1,1,25.756,0.0,25.756,25.756,0.0,54.745097076,47.0471354983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164235291228,0.0,0.164235291228
66,2017-10-30 01:06:00-04:00,1,1,25.705,0.0,25.705,25.705,-0.051,54.6666434491,47.0213614339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163999930347,0.0,0.163999930347
67,2017-10-30 01:07:00-04:00,1,1,25.705,0.0,25.705,25.705,0.0,54.6666434491,47.0213614339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163999930347,0.0,0.163999930347
68,2017-10-30 01:08:00-04:00,1,1,25.705,0.0,25.705,25.705,0.0,54.6666434491,47.0213614339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163999930347,0.0,0.163999930347
69,2017-10-30 01:09:00-04:00,1,1,25.705,0.0,25.705,25.705,0.0,54.6666434491,47.0213614339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163999930347,0.0,0.163999930347
70,2017-10-30 01:10:00-04:00,1,1,25.705,0.0,25.705,25.705,0.0,54.6666434491,47.0213614339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163999930347,0.0,0.163999930347
71,2017-10-30 01:11:00-04:00,1,1,25.679,0.0,25.679,25.679,-0.026,54.6266406606,47.0081990939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163879921982,0.0,0.163879921982
72,2017-10-30 01:12:00-04:00,1,1,25.679,0.0,25.679,25.679,0.0,54.6266406606,47.0081990939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163879921982,0.0,0.163879921982
73,2017-10-30 01:13:00-04:00,1,1,25.679,0.0,25.679,25.679,0.0,54.6266406606,47.0081990939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163879921982,0.0,0.163879921982
74,2017-10-30 01:14:00-04:00,1,1,25.679,0.0,25.679,25.679,0.0,54.6266406606,47.0081990939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163879921982,0.0,0.163879921982
75,2017-10-30 01:15:00-04:00,1,1,25.679,0.0,25.679,25.679,0.0,54.6266406606,47.0081990939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163879921982,0.0,0.163879921982
76,2017-10-30 01:16:00-04:00,1,1,25.678,0.0,25.678,25.678,-0.001,54.6251019989,47.0076925449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163875305997,0.0,0.163875305997
77,2017-10-30 01:17:00-04:00,1,1,25.678,0.0,25.678,25.678,0.0,54.6251019989,47.0076925449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163875305997,0.0,0.163875305997
78,2017-10-30 01:18:00-04:00,1,1,25.678,0.0,25.678,25.678,0.0,54.6251019989,47.0076925449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163875305997,0.0,0.163875305997
79,2017-10-30 01:19:00-04:00,1,1,25.678,0.0,25.678,25.678,0.0,54.6251019989,47.0076925449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163875305997,0.0,0.163875305997
80,2017-10-30 01:20:00-04:00,1,1,25.678,0.0,25.678,25.678,0.0,54.6251019989,47.0076925449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163875305997,0.0,0.163875305997
81,2017-10-30 01:21:00-04:00,1,1,25.696,0.0,25.696,25.696,0.018,54.6527968551,47.0168069681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163958390565,0.0,0.163958390565
82,2017-10-30 01:22:00-04:00,1,1,25.696,0.0,25.696,25.696,0.0,54.6527968551,47.0168069681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163958390565,0.0,0.163958390565
83,2017-10-30 01:23:00-04:00,1,1,25.696,0.0,25.696,25.696,0.0,54.6527968551,47.0168069681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163958390565,0.0,0.163958390565
84,2017-10-30 01:24:00-04:00,1,1,25.696,0.0,25.696,25.696,0.0,54.6527968551,47.0168069681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163958390565,0.0,0.163958390565
85,2017-10-30 01:25:00-04:00,1,1,25.696,0.0,25.696,25.696,0.0,54.6527968551,47.0168069681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163958390565,0.0,0.163958390565
86,2017-10-30 01:26:00-04:00,1,1,25.723,0.0,25.723,25.723,0.027,54.6943349779,47.0304648743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164083004934,0.0,0.164083004934
87,2017-10-30 01:27:00-04:00,1,1,25.723,0.0,25.723,25.723,0.0,54.6943349779,47.0304648743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164083004934,0.0,0.164083004934
88,2017-10-30 01:28:00-04:00,1,1,25.723,0.0,25.723,25.723,0.0,54.6943349779,47.0304648743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164083004934,0.0,0.164083004934
89,2017-10-30 01:29:00-04:00,1,1,25.723,0.0,25.723,25.723,0.0,54.6943349779,47.0304648743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164083004934,0.0,0.164083004934
90,2017-10-30 01:30:00-04:00,1,1,25.723,0.0,25.723,25.723,0.0,54.6943349779,47.0304648743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164083004934,0.0,0.164083004934
91,2017-10-30 01:31:00-04:00,1,1,25.744,0.0,25.744,25.744,0.021,54.7266389814,47.0410763006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164179916944,0.0,0.164179916944
92,2017-10-30 01:32:00-04:00,1,1,25.744,0.0,25.744,25.744,0.0,54.7266389814,47.0410763006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164179916944,0.0,0.164179916944
93,2017-10-30 01:33:00-04:00,1,1,25.744,0.0,25.744,25.744,0.0,54.7266389814,47.0410763006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164179916944,0.0,0.164179916944
94,2017-10-30 01:34:00-04:00,1,1,25.744,0.0,25.744,25.744,0.0,54.7266389814,47.0410763006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164179916944,0.0,0.164179916944
95,2017-10-30 01:35:00-04:00,1,1,25.744,0.0,25.744,25.744,0.0,54.7266389814,47.0410763006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164179916944,0.0,0.164179916944
96,2017-10-30 01:36:00-04:00,1,1,25.752,0.0,25.752,25.752,0.008,54.7389444854,47.0451161273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164216833456,0.0,0.164216833456
97,2017-10-30 01:37:00-04:00,1,1,25.752,0.0,25.752,25.752,0.0,54.7389444854,47.0451161273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164216833456,0.0,0.164216833456
98,2017-10-30 01:38:00-04:00,1,1,25.752,0.0,25.752,25.752,0.0,54.7389444854,47.0451161273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164216833456,0.0,0.164216833456
99,2017-10-30 01:39:00-04:00,1,1,25.752,0.0,25.752,25.752,0.0,54.7389444854,47.0451161273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164216833456,0.0,0.164216833456
100,2017-10-30 01:40:00-04:00,1,1,25.752,0.0,25.752,25.752,0.0,54.7389444854,47.0451161273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164216833456,0.0,0.164216833456
101,2017-10-30 01:41:00-04:00,1,1,25.743,0.0,25.743,25.743,-0.009,54.7251007631,47.0405712206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164175302289,0.0,0.164175302289
102,2017-10-30 01:42:00-04:00,1,1,25.743,0.0,25.743,25.743,0.0,54.7251007631,47.0405712206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164175302289,0.0,0.164175302289
103,2017-10-30 01:43:00-04:00,1,1,25.743,0.0,25.743,25.743,0.0,54.7251007631,47.0405712206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164175302289,0.0,0.164175302289
104,2017-10-30 01:44:00-04:00,1,1,25.743,0.0,25.743,25.743,0.0,54.7251007631,47.0405712206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164175302289,0.0,0.164175302289
105,2017-10-30 01:45:00-04:00,1,1,25.743,0.0,25.743,25.743,0.0,54.7251007631,47.0405712206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164175302289,0.0,0.164175302289
106,2017-10-30 01:46:00-04:00,1,1,25.72,0.0,25.72,25.72,-0.023,54.6897198763,47.0289481427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164069159629,0.0,0.164069159629
107,2017-10-30 01:47:00-04:00,1,1,25.72,0.0,25.72,25.72,0.0,54.6897198763,47.0289481427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164069159629,0.0,0.164069159629
108,2017-10-30 01:48:00-04:00,1,1,25.72,0.0,25.72,25.72,0.0,54.6897198763,47.0289481427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164069159629,0.0,0.164069159629
109,2017-10-30 01:49:00-04:00,1,1,25.72,0.0,25.72,25.72,0.0,54.6897198763,47.0289481427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164069159629,0.0,0.164069159629
110,2017-10-30 01:50:00-04:00,1,1,25.72,0.0,25.72,25.72,0.0,54.6897198763,47.0289481427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164069159629,0.0,0.164069159629
111,2017-10-30 01:51:00-04:00,1,1,25.69,0.0,25.69,25.69,-0.03,54.6435654839,47.0137696406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163930696452,0.0,0.163930696452
112,2017-10-30 01:52:00-04:00,1,1,25.69,0.0,25.69,25.69,0.0,54.6435654839,47.0137696406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163930696452,0.0,0.163930696452
113,2017-10-30 01:53:00-04:00,1,1,25.69,0.0,25.69,25.69,0.0,54.6435654839,47.0137696406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163930696452,0.0,0.163930696452
114,2017-10-30 01:54:00-04:00,1,1,25.69,0.0,25.69,25.69,0.0,54.6435654839,47.0137696406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163930696452,0.0,0.163930696452
115,2017-10-30 01:55:00-04:00,1,1,25.69,0.0,25.69,25.69,0.0,54.6435654839,47.0137696406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163930696452,0.0,0.163930696452
116,2017-10-30 01:56:00-04:00,1,1,25.662,0.0,25.662,25.662,-0.028,54.6004824723,46.9995846887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163801447417,0.0,0.163801447417
117,2017-10-30 01:57:00-04:00,1,1,25.662,0.0,25.662,25.662,0.0,54.6004824723,46.9995846887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163801447417,0.0,0.163801447417
118,2017-10-30 01:58:00-04:00,1,1,25.662,0.0,25.662,25.662,0.0,54.6004824723,46.9995846887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163801447417,0.0,0.163801447417
